"","V1","V2","V3"
"1122","https://m.elmostrador.cl/dia/2019/06/19/la-migracion-llego-a-los-trabajos-90-de-los-chilenos-tienen-un-companero-extranjero/","migrantes","19-6-2019"
"1123","https://m.elmostrador.cl/dia/2019/06/19/la-migracion-llego-a-los-trabajos-90-de-los-chilenos-tienen-un-companero-extranjero/","Trabajadores","19-6-2019"
"1124","https://m.elmostrador.cl/dia/2019/06/19/gobierno-celebra-visita-de-bachelet-a-venezuela-podra-ver-la-crisis-con-sus-propios-ojos-y-no-a-traves-de-los-de-maduro/","Cecilia Pérez","19-6-2019"
"1125","https://m.elmostrador.cl/dia/2019/06/19/gobierno-celebra-visita-de-bachelet-a-venezuela-podra-ver-la-crisis-con-sus-propios-ojos-y-no-a-traves-de-los-de-maduro/","Gobierno","19-6-2019"
"1126","https://m.elmostrador.cl/dia/2019/06/19/gobierno-celebra-visita-de-bachelet-a-venezuela-podra-ver-la-crisis-con-sus-propios-ojos-y-no-a-traves-de-los-de-maduro/","Michelle Bachelet","19-6-2019"
"1127","https://m.elmostrador.cl/dia/2019/06/19/gobierno-celebra-visita-de-bachelet-a-venezuela-podra-ver-la-crisis-con-sus-propios-ojos-y-no-a-traves-de-los-de-maduro/","Nicolás Maduro","19-6-2019"
"1128","https://m.elmostrador.cl/dia/2019/06/19/gobierno-celebra-visita-de-bachelet-a-venezuela-podra-ver-la-crisis-con-sus-propios-ojos-y-no-a-traves-de-los-de-maduro/","ONU","19-6-2019"
"1129","https://m.elmostrador.cl/dia/2019/06/19/gobierno-celebra-visita-de-bachelet-a-venezuela-podra-ver-la-crisis-con-sus-propios-ojos-y-no-a-traves-de-los-de-maduro/","Venezuela","19-6-2019"
"1130","https://m.elmostrador.cl/noticias/pais/2019/06/19/alcalde-de-santiago-justifica-el-ingreso-de-carabineros-a-las-salas-del-instituto-nacional-estaban-persiguiendo-a-un-delincuente/","alcalde","19-6-2019"
"1131","https://m.elmostrador.cl/noticias/pais/2019/06/19/alcalde-de-santiago-justifica-el-ingreso-de-carabineros-a-las-salas-del-instituto-nacional-estaban-persiguiendo-a-un-delincuente/","estudiantes","19-6-2019"
"1132","https://m.elmostrador.cl/noticias/pais/2019/06/19/alcalde-de-santiago-justifica-el-ingreso-de-carabineros-a-las-salas-del-instituto-nacional-estaban-persiguiendo-a-un-delincuente/","Felipe Alessandri","19-6-2019"
"1133","https://m.elmostrador.cl/noticias/pais/2019/06/19/alcalde-de-santiago-justifica-el-ingreso-de-carabineros-a-las-salas-del-instituto-nacional-estaban-persiguiendo-a-un-delincuente/","Instituto Nacional","19-6-2019"
"1134","https://m.elmostrador.cl/cultura/2019/06/19/razon-de-morir-mi-vida-suicidio-asistido-es-la-nueva-apuesta-del-artista-francisco-papas-fritas/","Eutanasia","19-6-2019"
"1135","https://m.elmostrador.cl/cultura/2019/06/19/razon-de-morir-mi-vida-suicidio-asistido-es-la-nueva-apuesta-del-artista-francisco-papas-fritas/","Exposición ""Razón de morir mi vida""","19-6-2019"
"1136","https://m.elmostrador.cl/cultura/2019/06/19/razon-de-morir-mi-vida-suicidio-asistido-es-la-nueva-apuesta-del-artista-francisco-papas-fritas/","Francisco Papas Fritas","19-6-2019"
"1137","https://m.elmostrador.cl/cultura/2019/06/19/razon-de-morir-mi-vida-suicidio-asistido-es-la-nueva-apuesta-del-artista-francisco-papas-fritas/","Proyecto ""Amortanasia”","19-6-2019"
"1138","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/apoderados-del-liceo-experimental-artistico-se-manifestaron-e-interpusieron-recurso-de-proteccion-en-favor-de-estudiantes-sancionados/","Aula Segura","19-6-2019"
"1139","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/apoderados-del-liceo-experimental-artistico-se-manifestaron-e-interpusieron-recurso-de-proteccion-en-favor-de-estudiantes-sancionados/","Liceo Experimental Artístico","19-6-2019"
"1140","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/apoderados-del-liceo-experimental-artistico-se-manifestaron-e-interpusieron-recurso-de-proteccion-en-favor-de-estudiantes-sancionados/","manifestación","19-6-2019"
"1141","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/apoderados-del-liceo-experimental-artistico-se-manifestaron-e-interpusieron-recurso-de-proteccion-en-favor-de-estudiantes-sancionados/","Toma","19-6-2019"
"1142","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/apoderados-del-liceo-experimental-artistico-se-manifestaron-e-interpusieron-recurso-de-proteccion-en-favor-de-estudiantes-sancionados/","TPP-11","19-6-2019"
"1143","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/apoderados-del-liceo-experimental-artistico-se-manifestaron-e-interpusieron-recurso-de-proteccion-en-favor-de-estudiantes-sancionados/","Tribunal de Justicia","19-6-2019"
"1144","https://m.elmostrador.cl/noticias/pais/2019/06/19/monica-aguilera-la-hermana-del-alcalde-de-san-ramon-no-vamos-a-permitir-que-algunos-principes-del-partido-nos-vengan-a-poner-el-pie-encima/","Elecciones","19-6-2019"
"1145","https://m.elmostrador.cl/noticias/pais/2019/06/19/monica-aguilera-la-hermana-del-alcalde-de-san-ramon-no-vamos-a-permitir-que-algunos-principes-del-partido-nos-vengan-a-poner-el-pie-encima/","Partido Socialista","19-6-2019"
"1146","https://m.elmostrador.cl/noticias/pais/2019/06/19/monica-aguilera-la-hermana-del-alcalde-de-san-ramon-no-vamos-a-permitir-que-algunos-principes-del-partido-nos-vengan-a-poner-el-pie-encima/","PS","19-6-2019"
"1147","https://m.elmostrador.cl/noticias/pais/2019/06/19/monica-aguilera-la-hermana-del-alcalde-de-san-ramon-no-vamos-a-permitir-que-algunos-principes-del-partido-nos-vengan-a-poner-el-pie-encima/","san ramon","19-6-2019"
"1148","https://m.elmostrador.cl/dia/2019/06/19/se-buscan-inversionistas-peru-tambien-alista-un-plan-de-infraestructura-para-reactivar-su-alicaida-economia/","Economía","19-6-2019"
"1149","https://m.elmostrador.cl/dia/2019/06/19/se-buscan-inversionistas-peru-tambien-alista-un-plan-de-infraestructura-para-reactivar-su-alicaida-economia/","infraestructura","19-6-2019"
"1150","https://m.elmostrador.cl/dia/2019/06/19/se-buscan-inversionistas-peru-tambien-alista-un-plan-de-infraestructura-para-reactivar-su-alicaida-economia/","Inversiones","19-6-2019"
"1151","https://m.elmostrador.cl/dia/2019/06/19/se-buscan-inversionistas-peru-tambien-alista-un-plan-de-infraestructura-para-reactivar-su-alicaida-economia/","Perú","19-6-2019"
"1152","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/estudiante-del-instituto-nacional-se-quema-con-bomba-molotov-cuando-intentaba-lanzarla-contra-carabineros/","Alumno","19-6-2019"
"1153","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/estudiante-del-instituto-nacional-se-quema-con-bomba-molotov-cuando-intentaba-lanzarla-contra-carabineros/","Bomba molotov","19-6-2019"
"1154","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/estudiante-del-instituto-nacional-se-quema-con-bomba-molotov-cuando-intentaba-lanzarla-contra-carabineros/","Carabineros","19-6-2019"
"1155","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/estudiante-del-instituto-nacional-se-quema-con-bomba-molotov-cuando-intentaba-lanzarla-contra-carabineros/","Enfrentamientos","19-6-2019"
"1156","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/estudiante-del-instituto-nacional-se-quema-con-bomba-molotov-cuando-intentaba-lanzarla-contra-carabineros/","Instituto Nacional","19-6-2019"
"1157","https://m.elmostrador.cl/dia/2019/06/19/rojo-edwards-opto-por-jose-antonio-kast-exdiputado-renuncia-a-rn-y-se-va-criticando-a-desbordes/","José Antonio Kast","19-6-2019"
"1158","https://m.elmostrador.cl/dia/2019/06/19/rojo-edwards-opto-por-jose-antonio-kast-exdiputado-renuncia-a-rn-y-se-va-criticando-a-desbordes/","jose manuel rojo edwards","19-6-2019"
"1159","https://m.elmostrador.cl/dia/2019/06/19/rojo-edwards-opto-por-jose-antonio-kast-exdiputado-renuncia-a-rn-y-se-va-criticando-a-desbordes/","Mario Desbordes","19-6-2019"
"1160","https://m.elmostrador.cl/dia/2019/06/19/rojo-edwards-opto-por-jose-antonio-kast-exdiputado-renuncia-a-rn-y-se-va-criticando-a-desbordes/","Partido Republicano","19-6-2019"
"1161","https://m.elmostrador.cl/dia/2019/06/19/rojo-edwards-opto-por-jose-antonio-kast-exdiputado-renuncia-a-rn-y-se-va-criticando-a-desbordes/","RN","19-6-2019"
"1162","https://m.elmostrador.cl/cultura/2019/06/19/musgos-antarticos-podrian-ser-claves-para-mejorar-la-respuesta-al-cambio-climatico-en-cultivos/","Alimentación","19-6-2019"
"1163","https://m.elmostrador.cl/cultura/2019/06/19/musgos-antarticos-podrian-ser-claves-para-mejorar-la-respuesta-al-cambio-climatico-en-cultivos/","Centro para el Desarrollo de la Nanociencia y Nanotecnología (Cedenna)","19-6-2019"
"1164","https://m.elmostrador.cl/cultura/2019/06/19/musgos-antarticos-podrian-ser-claves-para-mejorar-la-respuesta-al-cambio-climatico-en-cultivos/","Cultivos","19-6-2019"
"1165","https://m.elmostrador.cl/cultura/2019/06/19/musgos-antarticos-podrian-ser-claves-para-mejorar-la-respuesta-al-cambio-climatico-en-cultivos/","Doctor Gustavo Zúñiga","19-6-2019"
"1166","https://m.elmostrador.cl/cultura/2019/06/19/musgos-antarticos-podrian-ser-claves-para-mejorar-la-respuesta-al-cambio-climatico-en-cultivos/","Musgos antárticos","19-6-2019"
"1167","https://m.elmostrador.cl/dia/2019/06/19/carta-en-el-ps-firmada-por-landerretche-y-pacheco-pide-extirpar-de-una-vez-el-cancer-que-significa-abrir-la-puerta-a-la-corrupcion-y-el-crimen-organizado/","Elecciones","19-6-2019"
"1168","https://m.elmostrador.cl/dia/2019/06/19/carta-en-el-ps-firmada-por-landerretche-y-pacheco-pide-extirpar-de-una-vez-el-cancer-que-significa-abrir-la-puerta-a-la-corrupcion-y-el-crimen-organizado/","Máximo Pacheco","19-6-2019"
"1169","https://m.elmostrador.cl/dia/2019/06/19/carta-en-el-ps-firmada-por-landerretche-y-pacheco-pide-extirpar-de-una-vez-el-cancer-que-significa-abrir-la-puerta-a-la-corrupcion-y-el-crimen-organizado/","Oscar Landerretche","19-6-2019"
"1170","https://m.elmostrador.cl/dia/2019/06/19/carta-en-el-ps-firmada-por-landerretche-y-pacheco-pide-extirpar-de-una-vez-el-cancer-que-significa-abrir-la-puerta-a-la-corrupcion-y-el-crimen-organizado/","Partido Socialista","19-6-2019"
"1171","https://m.elmostrador.cl/dia/2019/06/19/carta-en-el-ps-firmada-por-landerretche-y-pacheco-pide-extirpar-de-una-vez-el-cancer-que-significa-abrir-la-puerta-a-la-corrupcion-y-el-crimen-organizado/","PS","19-6-2019"
"1172","https://m.elmostrador.cl/dia/2019/06/19/carta-en-el-ps-firmada-por-landerretche-y-pacheco-pide-extirpar-de-una-vez-el-cancer-que-significa-abrir-la-puerta-a-la-corrupcion-y-el-crimen-organizado/","san ramon","19-6-2019"
"1173","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/carabineros-irrumpieron-en-el-instituto-nacional-en-pleno-desarrollo-de-clases/","Carabineros","19-6-2019"
"1174","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/carabineros-irrumpieron-en-el-instituto-nacional-en-pleno-desarrollo-de-clases/","Enfrentamientos","19-6-2019"
"1175","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/carabineros-irrumpieron-en-el-instituto-nacional-en-pleno-desarrollo-de-clases/","Fuerzas Especiales","19-6-2019"
"1176","https://m.elmostrador.cl/noticias/multimedia/2019/06/19/carabineros-irrumpieron-en-el-instituto-nacional-en-pleno-desarrollo-de-clases/","Instituto Nacional","19-6-2019"
"1177","https://m.elmostrador.cl/dia/2019/06/19/estados-unidos-vs-rusia-como-el-hackeo-de-las-redes-electricas-se-convirtio-en-un-nuevo-campo-de-batalla-entre-washington-y-moscu/","Estados Unidos","19-6-2019"
"1178","https://m.elmostrador.cl/dia/2019/06/19/estados-unidos-vs-rusia-como-el-hackeo-de-las-redes-electricas-se-convirtio-en-un-nuevo-campo-de-batalla-entre-washington-y-moscu/","hackeo","19-6-2019"
"1179","https://m.elmostrador.cl/dia/2019/06/19/estados-unidos-vs-rusia-como-el-hackeo-de-las-redes-electricas-se-convirtio-en-un-nuevo-campo-de-batalla-entre-washington-y-moscu/","redes eléctricas","19-6-2019"
"1180","https://m.elmostrador.cl/dia/2019/06/19/estados-unidos-vs-rusia-como-el-hackeo-de-las-redes-electricas-se-convirtio-en-un-nuevo-campo-de-batalla-entre-washington-y-moscu/","Rusia","19-6-2019"
"1181","https://m.elmostrador.cl/dia/2019/06/19/relatora-onu-concluye-que-hay-pruebas-creibles-que-vinculan-a-principe-saudi-con-el-caso-khashoggi/","Jamal Khashoggi","19-6-2019"
"1182","https://m.elmostrador.cl/dia/2019/06/19/relatora-onu-concluye-que-hay-pruebas-creibles-que-vinculan-a-principe-saudi-con-el-caso-khashoggi/","Mohamed bin Salmán","19-6-2019"
"1183","https://m.elmostrador.cl/dia/2019/06/19/relatora-onu-concluye-que-hay-pruebas-creibles-que-vinculan-a-principe-saudi-con-el-caso-khashoggi/","Naciones Unidas","19-6-2019"
"1184","https://m.elmostrador.cl/dia/2019/06/19/relatora-onu-concluye-que-hay-pruebas-creibles-que-vinculan-a-principe-saudi-con-el-caso-khashoggi/","ONU","19-6-2019"
"1185","https://m.elmostrador.cl/noticias/2019/06/19/diputado-soto-el-gobierno-vende-humo-sobre-el-ente-estatal-para-el-4-de-cotizacion-adicional/","cotización adicional","19-6-2019"
"1186","https://m.elmostrador.cl/noticias/2019/06/19/diputado-soto-el-gobierno-vende-humo-sobre-el-ente-estatal-para-el-4-de-cotizacion-adicional/","DC","19-6-2019"
"1187","https://m.elmostrador.cl/noticias/2019/06/19/diputado-soto-el-gobierno-vende-humo-sobre-el-ente-estatal-para-el-4-de-cotizacion-adicional/","ente estatal","19-6-2019"
"1188","https://m.elmostrador.cl/noticias/2019/06/19/diputado-soto-el-gobierno-vende-humo-sobre-el-ente-estatal-para-el-4-de-cotizacion-adicional/","Gobierno","19-6-2019"
"1189","https://m.elmostrador.cl/noticias/2019/06/19/diputado-soto-el-gobierno-vende-humo-sobre-el-ente-estatal-para-el-4-de-cotizacion-adicional/","Raúl Soto","19-6-2019"
"1190","https://m.elmostrador.cl/noticias/2019/06/19/diputado-soto-el-gobierno-vende-humo-sobre-el-ente-estatal-para-el-4-de-cotizacion-adicional/","Reforma Previsional","19-6-2019"
"1191","https://m.elmostrador.cl/noticias/2019/06/19/diputado-soto-el-gobierno-vende-humo-sobre-el-ente-estatal-para-el-4-de-cotizacion-adicional/","vende humo","19-6-2019"
"1192","https://m.elmostrador.cl/noticias/pais/2019/06/19/presidente-de-la-coordinadora-de-inmigrantes-esta-bien-que-los-empresarios-ganen-dinero-pero-es-muy-importante-que-los-migrantes-tengan-un-trato-justo/","Academia de Humanismo Cristiano","19-6-2019"
"1193","https://m.elmostrador.cl/noticias/pais/2019/06/19/presidente-de-la-coordinadora-de-inmigrantes-esta-bien-que-los-empresarios-ganen-dinero-pero-es-muy-importante-que-los-migrantes-tengan-un-trato-justo/","Chile","19-6-2019"
"1194","https://m.elmostrador.cl/noticias/pais/2019/06/19/presidente-de-la-coordinadora-de-inmigrantes-esta-bien-que-los-empresarios-ganen-dinero-pero-es-muy-importante-que-los-migrantes-tengan-un-trato-justo/","inmigración","19-6-2019"
"1195","https://m.elmostrador.cl/noticias/pais/2019/06/19/presidente-de-la-coordinadora-de-inmigrantes-esta-bien-que-los-empresarios-ganen-dinero-pero-es-muy-importante-que-los-migrantes-tengan-un-trato-justo/","migrante","19-6-2019"
"1196","https://m.elmostrador.cl/noticias/pais/2019/06/19/presidente-de-la-coordinadora-de-inmigrantes-esta-bien-que-los-empresarios-ganen-dinero-pero-es-muy-importante-que-los-migrantes-tengan-un-trato-justo/","Museo de la Memoria","19-6-2019"
"1197","https://m.elmostrador.cl/dia/2019/06/19/chile-vicecampeon-mundial-de-veleros-lightning/","Chile","19-6-2019"
"1198","https://m.elmostrador.cl/dia/2019/06/19/chile-vicecampeon-mundial-de-veleros-lightning/","Vela","19-6-2019"
"1199","https://m.elmostrador.cl/dia/2019/06/19/chile-vicecampeon-mundial-de-veleros-lightning/","veleros Lightning","19-6-2019"
"1200","https://m.elmostrador.cl/cultura/2019/06/19/el-descanso-de-las-velas-la-casa-fragmentada-en-la-obra-de-flavia-radrigan/","Flavia Radrigán","19-6-2019"
"1201","https://m.elmostrador.cl/cultura/2019/06/19/el-descanso-de-las-velas-la-casa-fragmentada-en-la-obra-de-flavia-radrigan/","Obra “El descanso de las velas”","19-6-2019"
"1202","https://m.elmostrador.cl/noticias/pais/2019/06/19/gobierno-dio-urgencia-simple-a-proyecto-de-ley-que-establece-vacunacion-obligatoria-en-menores/","Paula Daza","19-6-2019"
"1203","https://m.elmostrador.cl/noticias/pais/2019/06/19/gobierno-dio-urgencia-simple-a-proyecto-de-ley-que-establece-vacunacion-obligatoria-en-menores/","Vacunación","19-6-2019"
"1204","https://m.elmostrador.cl/noticias/pais/2019/06/19/gobierno-dio-urgencia-simple-a-proyecto-de-ley-que-establece-vacunacion-obligatoria-en-menores/","Vacunas","19-6-2019"
"1205","https://m.elmostrador.cl/dia/2019/06/19/un-mundo-con-casi-71-millones-de-personas-refugiadas-o-desplazadas/","ONU","19-6-2019"
"1206","https://m.elmostrador.cl/dia/2019/06/19/un-mundo-con-casi-71-millones-de-personas-refugiadas-o-desplazadas/","Refugiados","19-6-2019"
"1207","https://m.elmostrador.cl/dia/2019/06/19/un-mundo-con-casi-71-millones-de-personas-refugiadas-o-desplazadas/","Siria","19-6-2019"
"1208","https://m.elmostrador.cl/dia/2019/06/19/un-mundo-con-casi-71-millones-de-personas-refugiadas-o-desplazadas/","Venezuela","19-6-2019"
"1209","https://m.elmostrador.cl/noticias/pais/2019/06/19/ministro-manalich-asegura-que-es-imposible-peticion-de-la-oposicion-para-financiar-la-ley-del-cancer/","Carolina Goic","19-6-2019"
"1210","https://m.elmostrador.cl/noticias/pais/2019/06/19/ministro-manalich-asegura-que-es-imposible-peticion-de-la-oposicion-para-financiar-la-ley-del-cancer/","Jaime Mañalich","19-6-2019"
"1211","https://m.elmostrador.cl/noticias/pais/2019/06/19/ministro-manalich-asegura-que-es-imposible-peticion-de-la-oposicion-para-financiar-la-ley-del-cancer/","Ley Nacional del Cáncer","19-6-2019"
"1212","https://m.elmostrador.cl/noticias/pais/2019/06/19/alcalde-de-independencia-renuncio-a-la-mesa-directiva-del-partido-socialista/","Gonzalo Durán","19-6-2019"
"1213","https://m.elmostrador.cl/noticias/pais/2019/06/19/alcalde-de-independencia-renuncio-a-la-mesa-directiva-del-partido-socialista/","Independencia","19-6-2019"
"1214","https://m.elmostrador.cl/noticias/pais/2019/06/19/alcalde-de-independencia-renuncio-a-la-mesa-directiva-del-partido-socialista/","Partido Socialista","19-6-2019"
"1215","https://m.elmostrador.cl/noticias/pais/2019/06/19/alcalde-de-independencia-renuncio-a-la-mesa-directiva-del-partido-socialista/","PS","19-6-2019"
"1216","https://m.elmostrador.cl/cultura/2019/06/19/neurociencias-los-habitos-del-padre-tambien-cuenta-en-la-herencia-genetica/","ADN","19-6-2019"
"1217","https://m.elmostrador.cl/cultura/2019/06/19/neurociencias-los-habitos-del-padre-tambien-cuenta-en-la-herencia-genetica/","Centro Interdisciplinario de Neurociencia de Valparaíso (CINV)","19-6-2019"
"1218","https://m.elmostrador.cl/cultura/2019/06/19/neurociencias-los-habitos-del-padre-tambien-cuenta-en-la-herencia-genetica/","dopamina","19-6-2019"
"1219","https://m.elmostrador.cl/cultura/2019/06/19/neurociencias-los-habitos-del-padre-tambien-cuenta-en-la-herencia-genetica/","herencia genética","19-6-2019"
"1220","https://m.elmostrador.cl/cultura/2019/06/19/neurociencias-los-habitos-del-padre-tambien-cuenta-en-la-herencia-genetica/","nicotina","19-6-2019"
"1221","https://m.elmostrador.cl/cultura/2019/06/19/neurociencias-los-habitos-del-padre-tambien-cuenta-en-la-herencia-genetica/","padre","19-6-2019"
"1222","https://m.elmostrador.cl/dia/2019/06/19/corte-de-tasa-de-trump-destruiria-autonomia-de-la-fed/",NA,"19-6-2019"
